Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3322631 computation time: 3127320 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3328053 computation time: 3160573 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3458773 computation time: 3283145 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3315237 computation time: 3132538 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3296206 computation time: 3127734 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3311843 computation time: 3123652 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3409040 computation time: 3220866 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3456174 computation time: 3284748 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3321312 computation time: 3150887 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3312290 computation time: 3144951 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3497226 computation time: 3327868 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3514951 computation time: 3333661 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3492189 computation time: 3324288 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3488756 computation time: 3272598 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3539303 computation time: 3366473 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3375168 computation time: 3208697 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3657828 computation time: 3488998 
Number of Threads: 2 processors: 2 Image-Height: 2048 Image-Width: 2048 Sigma: 1.250000 End to End time: 3598728 computation time: 3392229 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 14059518 computation time: 13442884 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 14314651 computation time: 13634207 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 14509706 computation time: 13804222 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 17965355 computation time: 17297257 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18043059 computation time: 17387803 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18171669 computation time: 17520307 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18484625 computation time: 17802797 
